GPS,Date ,"Time in 
(24 hours)","Time out
(24 hours) ",Weather ,Crew Leader (name) ,POI,General Location,Species Code,"Point Area (m²) or
 Line Depth (m)",PolygonLine ID,Direction from trail ,Distribution Code,"Does this cherry laurel or holly plant have a DBH of 20cm+? 
",Holly Berries present?,Proximity to stream or wetland,Vegetation layer ,Native Herb Layer %,Comment,Date entered by (name),POINT_X,POINT_Y,POINT_Z,Data entered into MV database
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2452,Salish,HB,2.5,,N,4,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2453,Salish,EH,1.5,,N,2,N/A,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2454,Salish,EI,3,,N,5,N/A,N/A,10m+,Mixed,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2455,Salish,EH,2,,N,2,N/A,Unknown,10m+,Shrub,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2456,Salish,EI,0.5,,N,1,N/A,N/A,10m+,Tree,76-100%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2457,Salish,EH,3,,N,5,N/A,Unknown,10m+,Mixed,51-75%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2458,Salish,EH,5,,N,,N/A,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2459,Salish,EI,2,,N,7,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2460,Salish,EH,0.5,,N,2,N/A,Unknown,10m+,Shrub,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2461,Salish,EH,0.5,,N,1,N/A,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2462,Salish,EI,2,,N,5,N/A,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2463,Salish,EH,3,,N,5,N/A,Unknown,10m+,Shrub,51-75%,Surrounding tree,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2464,Salish,EI,1,,N,3,N/A,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2465,Salish,EI,2,,N,5,N/A,N/A,10m+,Mixed,26-50%,Ivy starting to climb,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2466,Salish,EI,1,,N,2,N/A,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2467,Salish,EH,1.5,,N,2,N/A,N/A,10m+,Shrub,26-50%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2468,Salish,HB,0.5,,N,1,N/A,N/A,10m+,Shrub,26-50%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2469,Salish,EI,3,,N,3,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2470,Salish,EI,2.5,,N,5,N/A,N/A,10m+,Mixed,6-25%,Ivy started to climb tree,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2471,Salish,LC,0.5,,N,1,Yes,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2472,Salish,EI,4,,N,7,N/A,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2473,Salish,EH,3,,N,6,N/A,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2474,Salish,EH,0.5,,N,1,N/A,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2475,Salish,EI,0.5,,N,1,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2476,Salish,EI,0.5,,N,4,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2477,Salish,EI,0.5,,N,4,N/A,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2478,Salish,EI,0.5,,N,2,N/A,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2479,Salish,EH,0.5,,N,2,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2480,Salish,EH,0.5,,N,1,N/A,Unknown,10m+,Shrub,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2481,Salish,EH,0.5,,N,2,N/A,Unknown,10m+,Mixed,26-50%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2482,Salish,EH,1.5,,N,5,N/A,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2483,Salish,EI,3,,N,5,N/A,N/A,10m+,Mixed,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2484,Salish,EH,0.5,,N,2,N/A,Unknown,10m+,Shrub,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2485,Salish,EH,3,,N,5,N/A,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2486,Salish,EI,1,,N,4,N/A,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2487,Salish,EH,10,,N,6,N/A,Unknown,10m+,Mixed,51-75%,Mixed with one large tree,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2488,Salish,EH,2,,N,6,N/A,Unknown,10m+,Mixed,26-50%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2489,Salish,EH,1,,N,2,N/A,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2490,Salish,EI,0.5,,,2,N/A,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2491,Salish,EH,0.5,,N,2,N/A,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2492,Salish,EH,3,,N,7,N/A,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2493,Salish,EH,1,,N,3,N/A,Unknown,10m+,Mixed,6-25%,Big clump holly 10 m north,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2494,Salish,EH,3,,N,4,N/A,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2495,Salish,EI,1,,N,4,N/A,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2496,Salish,EH,1,,N,4,N/A,Unknown,10m+,Mixed,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2497,Salish,EH,1.5,,N,4,N/A,Unknown,10m+,Mixed,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2498,Salish,EH,1,,N,2,N/A,Unknown,10m+,,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2499,Salish,EI,0.5,,N,2,N/A,N/A,10m+,Herb,1-5%,Heading for tree,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2500,Salish,EH,0.5,,N,3,N/A,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2501,Salish,EH,0.5,,N,4,N/A,Unknown,10m+,Mixed,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2502,Salish,EH,3,,N,4,N/A,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2503,Salish,EH,1.5,,N,4,N/A,Unknown,10m+,Mixed,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2504,Salish,EH,0.5,,N,1,N/A,Unknown,10m+,Tree,26-50%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2505,Salish,EH,0.5,,N,4,N/A,Unknown,10m+,Mixed,26-50%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2506,Salish,EH,1,,N,4,N/A,Unknown,10m+,Mixed,26-50%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2507,Salish,EH,1,,N,4,N/A,Unknown,10m+,Mixed,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2508,Salish,EH,0.5,,N,1,N/A,Unknown,10m+,Shrub,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2509,Salish,EI,0.5,,N,1,N/A,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2510,Salish,EI,0.5,,N,1,N/A,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2511,Salish,EH,1,,N,2,N/A,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2512,Salish,EH,0.5,,N,2,N/A,Unknown,10m+,Herb,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2513,Salish,EH,3,,N,6,N/A,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2514,Salish,EH,0.5,,N,2,N/A,Unknown,10m+,Tree,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2515,Salish,EI,0.5,,N,1,N/A,N/A,10m+,Tree,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2516,Salish,EH,1,,N,4,N/A,Unknown,10m+,Shrub,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2517,Salish,EH,2,,N,4,N/A,Unknown,10m+,Mixed,1-5%,Spreading outward,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2518,Salish,EH,3,,N,5,N/A,Unknown,10m+,Mixed,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2519,Salish,EH,1,,N,5,N/A,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2520,Salish,EH,0.5,,N,2,N/A,Unknown,10m+,Herb,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2521,Salish,EH,3,,N,5,N/A,Unknown,10m+,Mixed,26-50%,Large tree,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2522,Salish,EH,2,,N,5,N/A,Unknown,10m+,Mixed,1-5%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3027,Hemlock,HB,1,,W,2,N/A,N/A,10m+,Tree,76-100%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3028,Hemlock,HB,3,,W,4,N/A,N/A,10m+,Tree,76-100%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3029,Hemlock,HB,3,,W,4,N/A,N/A,10m+,Tree,51-75%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3030,Hemlock,EH,5,,NW,6,N/A,N/A,10m+,Tree,51-75%,Deep down,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3031,Hemlock,EH,1,,NW,2,N/A,N/A,10m+,Mixed,26-50%,Herbs and shrubs,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3032,Hemlock,EH,1,,NW,3,N/A,N/A,10m+,Tree,26-50%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3033,Hemlock,EI,2,,W,3,N/A,N/A,10m+,Herb,26-50%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3034,Hemlock,EH,4,,SW,7,N/A,N/A,10m+,Mixed,26-50%,A holytree fell over,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3035,Hemlock,SB,1,,W,1,N/A,N/A,10m+,Tree,6-25%,It might be a laurel,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3036,Hemlock,EH,1,,W,1,N/A,N/A,10m+,Tree,6-25%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3037,Hemlock,LC,3,,W,3,N/A,N/A,10m+,Mixed,6-25%,Tree and shrubs,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3038,Hemlock,EH,1,,W,3,N/A,N/A,10m+,Tree,6-25%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3039,Hemlock,EI,2,,S,2,N/A,N/A,10m+,Herb,6-25%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3048,Hemlock,EH,10,,SW,6,N/A,N/A,10m+,Mixed,26-50%,More holy further,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3041,Council,EH,1,,SE,2,N/A,N/A,10m+,Mixed,6-25%,Trees and herbs,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3042,Council,EH,1,,SE,3,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3043,Council,EH,5,,SE,4,N/A,N/A,10m+,Mixed,1-5%,"Trees, shrubs and herbs",Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3044,Council,EH,2,,S,2,N/A,N/A,10m+,Herb,6-25%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3045,Council,EH,3,,S,3,N/A,N/A,10m+,Mixed,1-5%,Herbs shrubs and trees,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3046,Council,EH,3,,S,4,N/A,N/A,10m+,Mixed,26-50%,Trees shrubs and herbs,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3047,Council,EH,0.5,,S,1,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3048,Council,LC,0.5,,S,1,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3049,Council,EH,0.5,,S,1,N/A,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3050,Council,EH,1,,SW,3,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3051,Council,EH,1,,S,2,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3052,Council,EH,0.5,,S,1,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3053,Council,EH,1.5,,S,2,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3054,Salish,EH,1,,NE,1,N/A,N/A,10m+,Shrub,26-50%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3055,Salish,EH,1,,NE,1,N/A,N/A,10m+,Tree,6-25%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3056,Salish,EI,11,,NE,2,N/A,N/A,10m+,Herb,6-25%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3057,Salish,EH,3,,NE,4,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3058,Top,HP,2,,NE,3,N/A,N/A,10m+,Mixed,6-25%,Trees and shrubs,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3059,Salish,EH,4,,E,5,N/A,N/A,10m+,Mixed,6-25%,Trees and shrubs,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3060,Salish,EH,4,,NE,5,N/A,N/A,10m+,Mixed,6-25%,"Trees, shrubs and herbs",Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3061,Imperial,EH,2,,S,3,N/A,N/A,10m+,Tree,6-25%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3062,Imperial,EH,2,,S,3,N/A,N/A,10m+,Tree,6-25%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3063,Imperial,EH,1,,S,5,N/A,N/A,10m+,Tree,6-25%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3064,Imperial,EH,,,S,3,N/A,N/A,10m+,Tree,6-25%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3065,Imperial,EH,1,,S,3,N/A,N/A,10m+,Tree,1-5%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3066,Imperial,EH,5,,S,8,N/A,N/A,10m+,Tree,6-25%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3067,Imperial,LC,2,,S,3,N/A,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3068,Imperial,EH,2,L1-1,S,6,N/A,N/A,10m+,Tree,6-25%,,Ada Li,,,,
1,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,3069,Imperial,EH,1,L1-2,S,3,N/A,N/A,10m+,Tree,6-25%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2542,Trail 4,EH,2,,NE,2,No,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2543,Trail 4,EH,1,,NE,3,Yes,Unknown,10m+,Tree,1-5%,Big tree,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2544,Trail 4,EH,1,,NE,1,Yes,Unknown,10m+,Tree,0%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2545,Trail 4,SL,1,,NE,1,No,Unknown,10m+,Shrub,0%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2546,Trail 4,EH,3,,NE,4,No,Unknown,10m+,Mixed,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2547,Trail 4,SL,1,,NE,3,No,Unknown,10m+,Mixed,0%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2548,Trail 4,EH,1,,NE,1,No,Unknown,10m+,Herb,0%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2549,Trail 4,EH,1,,NE,1,No,Unknown,10m+,Herb,0%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2550,Trail 4,EI,30,L1-1,NE,8,N/A,N/A,10m+,Herb,1-5%,"Ferns, large area",Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2551,Trail 4,EI,30,L1-2,NE,8,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2552,Trail 4,EI,30,L1-3,NE,8,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2553,Trail 4,EH,2,,NE,2,No,Unknown,10m+,Mixed,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2554,Trail 4,HB,15,,NE,7,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2555,Trail 4,EH,1,,NE,2,No,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2556,Trail 4,HB,3,,NE,4,N/A,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2557,Trail 4,EH,1,,NE,2,No,Unknown,10m+,Herb,0%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2558,Trail 4,EH,1,,NE,1,No,Unknown,10m+,Herb,0%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2559,Trail 4,EH,2,,NE,3,No,Unknown,10m+,Mixed,0%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2560,Trail 4,EH,1,,NE,1,Yes,Unknown,10m+,Tree,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2561,Trail 4,EH,3,,NE,4,No,Unknown,10m+,Shrub,6-25%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2562,Trail 4,EI,2,,NE,5,N/A,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2563,Trail 4,HB,2,,E,3,N/A,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2564,Trail 4,EI,1,,E,1,N/A,N/A,10m+,Herb,0%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2565,Trail 4,HB,5,,NE,6,N/A,N/A,10m+,Shrub,51-75%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2566,Trail 4,EI,6,,NE,5,N/A,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2567,Trail 4,HB,20,,NW,9,N/A,N/A,10m+,Mixed,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2568,Trail 4,HB,6,,SE,7,N/A,N/A,10m+,Shrub,1-5%,Along tower beach,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2569,Trail 4,HB,20,,E,8,N/A,N/A,10m+,Shrub,6-25%,Along tower beach,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2570,Trail 4,HB,15,,SE,8,N/A,N/A,10m+,Shrub,26-50%,Along tower beach,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2571,Trail 4,EI,2,,SE,5,N/A,N/A,10m+,Herb,1-5%,Along tower beach,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2572,Trail 4,HB,6,,E,6,N/A,N/A,10m+,Shrub,1-5%,Along tower beach,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2573,Trail 4,HB,6,,NE,8,No,N/A,10m+,Mixed,1-5%,Along tower beach,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2574,Trail 4,HB,3,L2-1,E,6,N/A,N/A,10m+,Shrub,0%,Along tower beach,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2575,Trail 4,HB,7,L2-2,E,6,N/A,N/A,10m+,Shrub,1-5%,"Along tower beach, more along cliff above",Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2576,Trail 4,HB,4,L2-3,SE,6,N/A,N/A,10m+,Mixed,1-5%,Along tower beach,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2577,Trail 4,HB,7,,E,7,N/A,N/A,10m+,Mixed,1-5%,Along tower beach about 5 meters above,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2578,Trail 4,EH,2,,E,3,No,Unknown,10m+,Tree,6-25%,Along tower beach about 10 meters above point,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2579,Trail 4,HB,15,L3-1,SE,8,N/A,N/A,10m+,Mixed,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2580,Trail 4,HB,15,L3-2,SE,8,N/A,N/A,10m+,Mixed,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2581,Trail 4,HB,15,L3-3,S,8,N/A,N/A,10m+,Mixed,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2582,Trail 4,HB,5,L3-4,S,6,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2583,Trail 4,HB,20,L3-5,SE,7,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2584,Trail 4,HB,10,L3-6,SE,6,N/A,N/A,10m+,Mixed,26-50%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2585,Trail 4,EI,10,,S,7,N/A,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2586,Trail 4,HB,20,,SW,7,N/A,N/A,10m+,Mixed,6-25%,,Ada Li,,,,
